compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Co2.5Ir2.5O9,260.0,627.883,6.675,8.3,9.85,38.099999999999994,42.5025,84.14999999999999,5.575,10.2,35.0,45.0,78.65,95.0,625.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Co4.5Ir4.5O10,468.0,1130.1894,12.015,14.94,17.73,68.58,76.50450000000001,151.46999999999997,10.035,18.36,63.0,81.0,141.57,171.0,1125.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Cr0.4Au3.6O7,294.00000000000006,729.8778,5.452000000000001,6.928,6.732,39.612,35.9168,80.3472,8.578800000000001,9.808,37.6,42.0,72.35600000000001,165.16,1189.6,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Ni2.0Ir2.0O9,210.0,501.84000000000003,5.3,6.58,7.3,30.259999999999998,33.519999999999996,69.49799999999999,5.46,8.22,30.0,38.0,62.926,70.0,482.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni0.8Ir3.2O9,268.8,662.0640000000001,5.504,6.952000000000001,7.768000000000001,32.6,35.296,67.5912,5.952000000000001,8.568000000000001,28.800000000000004,36.8,79.31439999999999,78.4,552.8,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni0.4Ir3.6O9,288.4,715.472,5.571999999999999,7.0760000000000005,7.924,33.379999999999995,35.888,66.95559999999999,6.116,8.684000000000001,28.4,36.4,84.7772,81.2,576.4,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni2.0Ir2.0O7,210.0,501.84000000000003,5.3,6.58,7.3,30.259999999999998,33.519999999999996,69.49799999999999,5.46,8.22,30.0,38.0,62.926,70.0,482.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Ni0.8Ir3.2O7,268.8,662.0640000000001,5.504,6.952000000000001,7.768000000000001,32.6,35.296,67.5912,5.952000000000001,8.568000000000001,28.800000000000004,36.8,79.31439999999999,78.4,552.8,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Ni0.4Ir3.6O7,288.4,715.472,5.571999999999999,7.0760000000000005,7.924,33.379999999999995,35.888,66.95559999999999,6.116,8.684000000000001,28.4,36.4,84.7772,81.2,576.4,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Ni2.0Ir2.0O5,210.0,501.84000000000003,5.3,6.58,7.3,30.259999999999998,33.519999999999996,69.49799999999999,5.46,8.22,30.0,38.0,62.926,70.0,482.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Cr0.8Au3.2O7,272.0,671.8896000000001,5.464,6.896000000000001,6.824,38.424,34.9336,78.6144,7.921600000000001,9.456,35.2,40.0,67.512,150.32,1099.2,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Ni0.8Ir3.2O5,268.8,662.0640000000001,5.504,6.952000000000001,7.768000000000001,32.6,35.296,67.5912,5.952000000000001,8.568000000000001,28.800000000000004,36.8,79.31439999999999,78.4,552.8,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Ni1.4Pt5.6O8,475.99999999999994,1174.684,9.352,11.998,13.985999999999999,60.18599999999999,61.20799999999999,129.37259999999998,13.5408,15.441999999999998,61.599999999999994,70.0,132.58419999999998,72.24,530.6,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Ni0.7Pt6.3O8,511.0,1270.157,9.436,12.193999999999999,14.307999999999998,61.943,62.17399999999999,129.6463,14.218399999999999,15.700999999999999,62.3,70.0,141.3671,69.02,517.3,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Ni3.0Pt3.0O7,318.0,761.37,7.8,9.780000000000001,11.16,47.06999999999999,49.98,110.187,9.864,12.57,51.0,60.0,91.059,70.2,489.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Ni1.2Pt4.8O7,408.0,1006.8720000000001,8.016,10.284,11.987999999999998,51.588,52.464,110.8908,11.606399999999999,13.235999999999999,52.8,60.0,113.64359999999999,61.92,454.79999999999995,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.4Au3.6O5,294.00000000000006,729.8778,5.452000000000001,6.928,6.732,39.612,35.9168,80.3472,8.578800000000001,9.808,37.6,42.0,72.35600000000001,165.16,1189.6,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Cr0.8Au3.2O5,272.0,671.8896000000001,5.464,6.896000000000001,6.824,38.424,34.9336,78.6144,7.921600000000001,9.456,35.2,40.0,67.512,150.32,1099.2,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Cr2.0Au2.0O5,206.0,497.925,5.5,6.8,7.1,34.86,31.984,73.416,5.95,8.4,28.0,34.0,52.980000000000004,105.8,828.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Ni0.4Ir3.6O5,288.4,715.472,5.571999999999999,7.0760000000000005,7.924,33.379999999999995,35.888,66.95559999999999,6.116,8.684000000000001,28.4,36.4,84.7772,81.2,576.4,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
CoIr4.0O9,335.0,827.8132,6.8999999999999995,8.72,10.0,40.86,44.361,83.39999999999999,6.94,10.68,35.0,45.0,99.14,101.0,700.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Co0.5Ir4.5O9,360.0,894.4566,6.975,8.86,10.05,41.779999999999994,44.9805,83.14999999999998,7.3950000000000005,10.84,35.0,45.0,105.97,103.0,725.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Co2.5Ir2.5O8,260.0,627.883,6.675,8.3,9.85,38.099999999999994,42.5025,84.14999999999999,5.575,10.2,35.0,45.0,78.65,95.0,625.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr0.5Au4.5O6,367.5,912.34725,6.815,8.66,8.415,49.515,44.895999999999994,100.434,10.723500000000001,12.26,47.0,52.5,90.44500000000001,206.45,1487.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
CrAu4.0O6,340.0,839.862,6.83,8.62,8.53,48.03,43.667,98.268,9.902000000000001,11.82,44.0,50.0,84.39,187.9,1374.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Cr2.5Au2.5O6,257.5,622.40625,6.875,8.5,8.875,43.575,39.980000000000004,91.77,7.437500000000001,10.5,35.0,42.5,66.225,132.25,1035.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Cr0.5Au4.5O7,367.5,912.34725,6.815,8.66,8.415,49.515,44.895999999999994,100.434,10.723500000000001,12.26,47.0,52.5,90.44500000000001,206.45,1487.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
CrAu4.0O7,340.0,839.862,6.83,8.62,8.53,48.03,43.667,98.268,9.902000000000001,11.82,44.0,50.0,84.39,187.9,1374.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr2.5Au2.5O7,257.5,622.40625,6.875,8.5,8.875,43.575,39.980000000000004,91.77,7.437500000000001,10.5,35.0,42.5,66.225,132.25,1035.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.5Au4.5O8,367.5,912.34725,6.815,8.66,8.415,49.515,44.895999999999994,100.434,10.723500000000001,12.26,47.0,52.5,90.44500000000001,206.45,1487.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr2.0Au2.0O9,206.0,497.925,5.5,6.8,7.1,34.86,31.984,73.416,5.95,8.4,28.0,34.0,52.980000000000004,105.8,828.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
CrAu4.0O8,340.0,839.862,6.83,8.62,8.53,48.03,43.667,98.268,9.902000000000001,11.82,44.0,50.0,84.39,187.9,1374.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr0.5Au4.5O9,367.5,912.34725,6.815,8.66,8.415,49.515,44.895999999999994,100.434,10.723500000000001,12.26,47.0,52.5,90.44500000000001,206.45,1487.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
CrAu4.0O9,340.0,839.862,6.83,8.62,8.53,48.03,43.667,98.268,9.902000000000001,11.82,44.0,50.0,84.39,187.9,1374.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr2.5Au2.5O9,257.5,622.40625,6.875,8.5,8.875,43.575,39.980000000000004,91.77,7.437500000000001,10.5,35.0,42.5,66.225,132.25,1035.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.6Au5.4O7,441.0,1094.8167,8.178,10.392000000000001,10.098,59.418,53.87520000000001,120.52080000000001,12.868200000000002,14.712000000000002,56.4,63.00000000000001,108.53400000000002,247.74000000000004,1784.4,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr1.2Au4.8O7,408.0,1007.8344,8.196,10.344,10.235999999999999,57.635999999999996,52.40039999999999,117.9216,11.8824,14.184,52.8,60.0,101.268,225.48,1648.8,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr3.0Au3.0O7,309.0,746.8875,8.25,10.2,10.649999999999999,52.29,47.976,110.124,8.925,12.6,42.0,51.0,79.47,158.7,1242.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.7Au6.3O8,514.5,1277.28615,9.541,12.123999999999999,11.780999999999999,69.321,62.85439999999999,140.6076,15.012900000000002,17.163999999999998,65.8,73.5,126.623,289.03,2081.8,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr2.5Au2.5O8,257.5,622.40625,6.875,8.5,8.875,43.575,39.980000000000004,91.77,7.437500000000001,10.5,35.0,42.5,66.225,132.25,1035.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr0.8Au3.2O9,272.0,671.8896000000001,5.464,6.896000000000001,6.824,38.424,34.9336,78.6144,7.921600000000001,9.456,35.2,40.0,67.512,150.32,1099.2,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.4Au3.6O9,294.00000000000006,729.8778,5.452000000000001,6.928,6.732,39.612,35.9168,80.3472,8.578800000000001,9.808,37.6,42.0,72.35600000000001,165.16,1189.6,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr2.0Au2.0O7,206.0,497.925,5.5,6.8,7.1,34.86,31.984,73.416,5.95,8.4,28.0,34.0,52.980000000000004,105.8,828.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
CoIr4.0O8,335.0,827.8132,6.8999999999999995,8.72,10.0,40.86,44.361,83.39999999999999,6.94,10.68,35.0,45.0,99.14,101.0,700.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Co0.5Ir4.5O8,360.0,894.4566,6.975,8.86,10.05,41.779999999999994,44.9805,83.14999999999998,7.3950000000000005,10.84,35.0,45.0,105.97,103.0,725.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Co2.5Ir2.5O7,260.0,627.883,6.675,8.3,9.85,38.099999999999994,42.5025,84.14999999999999,5.575,10.2,35.0,45.0,78.65,95.0,625.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
CoIr4.0O7,335.0,827.8132,6.8999999999999995,8.72,10.0,40.86,44.361,83.39999999999999,6.94,10.68,35.0,45.0,99.14,101.0,700.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Co0.5Ir4.5O7,360.0,894.4566,6.975,8.86,10.05,41.779999999999994,44.9805,83.14999999999998,7.3950000000000005,10.84,35.0,45.0,105.97,103.0,725.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Co2.5Ir2.5O6,260.0,627.883,6.675,8.3,9.85,38.099999999999994,42.5025,84.14999999999999,5.575,10.2,35.0,45.0,78.65,95.0,625.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
CoIr4.0O6,335.0,827.8132,6.8999999999999995,8.72,10.0,40.86,44.361,83.39999999999999,6.94,10.68,35.0,45.0,99.14,101.0,700.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Co0.5Ir4.5O6,360.0,894.4566,6.975,8.86,10.05,41.779999999999994,44.9805,83.14999999999998,7.3950000000000005,10.84,35.0,45.0,105.97,103.0,725.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Co2.0Ir2.0O9,208.0,502.3064,5.34,6.640000000000001,7.88,30.479999999999997,34.001999999999995,67.32,4.46,8.16,28.0,36.0,62.92,76.0,500.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Co0.8Ir3.2O9,268.0,662.2505600000001,5.52,6.976000000000001,8.0,32.688,35.4888,66.72,5.552000000000001,8.544,28.000000000000004,36.0,79.312,80.80000000000001,560.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Co0.4Ir3.6O9,288.0,715.5652799999999,5.58,7.088000000000001,8.040000000000001,33.424,35.9844,66.52,5.916,8.672,28.0,36.0,84.776,82.4,580.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Co2.0Ir2.0O7,208.0,502.3064,5.34,6.640000000000001,7.88,30.479999999999997,34.001999999999995,67.32,4.46,8.16,28.0,36.0,62.92,76.0,500.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Co0.8Ir3.2O7,268.0,662.2505600000001,5.52,6.976000000000001,8.0,32.688,35.4888,66.72,5.552000000000001,8.544,28.000000000000004,36.0,79.312,80.80000000000001,560.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Co0.4Ir3.6O7,288.0,715.5652799999999,5.58,7.088000000000001,8.040000000000001,33.424,35.9844,66.52,5.916,8.672,28.0,36.0,84.776,82.4,580.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Co2.0Ir2.0O5,208.0,502.3064,5.34,6.640000000000001,7.88,30.479999999999997,34.001999999999995,67.32,4.46,8.16,28.0,36.0,62.92,76.0,500.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Co0.8Ir3.2O5,268.0,662.2505600000001,5.52,6.976000000000001,8.0,32.688,35.4888,66.72,5.552000000000001,8.544,28.000000000000004,36.0,79.312,80.80000000000001,560.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Co0.4Ir3.6O5,288.0,715.5652799999999,5.58,7.088000000000001,8.040000000000001,33.424,35.9844,66.52,5.916,8.672,28.0,36.0,84.776,82.4,580.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Ni0.5Ir4.5O6,360.5,894.34,6.965,8.844999999999999,9.905,41.724999999999994,44.86,83.69449999999999,7.6450000000000005,10.855,35.5,45.5,105.97149999999999,101.5,720.5,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Cr1.4Au5.6O8,476.0,1175.8067999999998,9.562,12.068,11.942,67.24199999999999,61.133799999999994,137.5752,13.8628,16.548,61.6,70.0,118.146,263.05999999999995,1923.6,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
NiIr4.0O6,336.0,827.58,6.88,8.69,9.71,40.75,44.12,84.48899999999999,7.44,10.71,36.0,46.0,99.143,98.0,691.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Ni0.5Ir4.5O7,360.5,894.34,6.965,8.844999999999999,9.905,41.724999999999994,44.86,83.69449999999999,7.6450000000000005,10.855,35.5,45.5,105.97149999999999,101.5,720.5,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
CrPt4.0O8,336.0,832.356,6.83,8.74,10.25,43.629999999999995,42.847,90.428,9.178,10.78,40.0,46.0,92.99,45.5,382.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr0.5Pt4.5O8,363.0,903.903,6.815,8.795,10.35,44.565,43.973499999999994,91.61399999999999,9.909,11.09,42.5,48.0,100.11999999999999,46.25000000000001,371.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr2.5Pt2.5O7,255.0,617.715,6.875,8.575,9.95,40.825,39.4675,86.87,6.985,9.849999999999998,32.5,40.0,71.6,43.25,415.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
CrPt4.0O7,336.0,832.356,6.83,8.74,10.25,43.629999999999995,42.847,90.428,9.178,10.78,40.0,46.0,92.99,45.5,382.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.5Pt4.5O7,363.0,903.903,6.815,8.795,10.35,44.565,43.973499999999994,91.61399999999999,9.909,11.09,42.5,48.0,100.11999999999999,46.25000000000001,371.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr2.5Pt2.5O6,255.0,617.715,6.875,8.575,9.95,40.825,39.4675,86.87,6.985,9.849999999999998,32.5,40.0,71.6,43.25,415.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
CrPt4.0O6,336.0,832.356,6.83,8.74,10.25,43.629999999999995,42.847,90.428,9.178,10.78,40.0,46.0,92.99,45.5,382.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Cr2.5Pt2.5O8,255.0,617.715,6.875,8.575,9.95,40.825,39.4675,86.87,6.985,9.849999999999998,32.5,40.0,71.6,43.25,415.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr0.5Pt4.5O6,363.0,903.903,6.815,8.795,10.35,44.565,43.973499999999994,91.61399999999999,9.909,11.09,42.5,48.0,100.11999999999999,46.25000000000001,371.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Cr0.8Pt3.2O9,268.8,665.8848,5.464,6.992000000000001,8.2,34.904,34.2776,72.3424,7.3424000000000005,8.623999999999999,32.0,36.8,74.392,36.400000000000006,305.6,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.4Pt3.6O9,290.40000000000003,723.1224000000001,5.452000000000001,7.036,8.28,35.652,35.1788,73.2912,7.927200000000001,8.872,34.0,38.4,80.096,37.0,296.8,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr2.0Pt2.0O7,204.0,494.172,5.5,6.859999999999999,7.959999999999999,32.66,31.573999999999998,69.496,5.588,7.879999999999999,26.0,32.0,57.28,34.6,332.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.8Pt3.2O7,268.8,665.8848,5.464,6.992000000000001,8.2,34.904,34.2776,72.3424,7.3424000000000005,8.623999999999999,32.0,36.8,74.392,36.400000000000006,305.6,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.4Pt3.6O7,290.40000000000003,723.1224000000001,5.452000000000001,7.036,8.28,35.652,35.1788,73.2912,7.927200000000001,8.872,34.0,38.4,80.096,37.0,296.8,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr2.0Pt2.0O5,204.0,494.172,5.5,6.859999999999999,7.959999999999999,32.66,31.573999999999998,69.496,5.588,7.879999999999999,26.0,32.0,57.28,34.6,332.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Cr0.8Pt3.2O5,268.8,665.8848,5.464,6.992000000000001,8.2,34.904,34.2776,72.3424,7.3424000000000005,8.623999999999999,32.0,36.8,74.392,36.400000000000006,305.6,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Cr2.0Pt2.0O9,204.0,494.172,5.5,6.859999999999999,7.959999999999999,32.66,31.573999999999998,69.496,5.588,7.879999999999999,26.0,32.0,57.28,34.6,332.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.4Pt3.6O5,290.40000000000003,723.1224000000001,5.452000000000001,7.036,8.28,35.652,35.1788,73.2912,7.927200000000001,8.872,34.0,38.4,80.096,37.0,296.8,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Cr0.5Pt4.5O9,363.0,903.903,6.815,8.795,10.35,44.565,43.973499999999994,91.61399999999999,9.909,11.09,42.5,48.0,100.11999999999999,46.25000000000001,371.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr2.5Pt2.5O9,255.0,617.715,6.875,8.575,9.95,40.825,39.4675,86.87,6.985,9.849999999999998,32.5,40.0,71.6,43.25,415.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.9Pt8.1O10,653.4,1627.0254,12.267,15.831,18.63,80.217,79.1523,164.90519999999998,17.836199999999998,19.961999999999996,76.49999999999999,86.4,180.21599999999998,83.25,667.8,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Cr4.0Pt4.0O9,408.0,988.344,11.0,13.719999999999999,15.919999999999998,65.32,63.147999999999996,138.992,11.176,15.759999999999998,52.0,64.0,114.56,69.2,664.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr1.6Pt6.4O9,537.6,1331.7696,10.928,13.984000000000002,16.4,69.808,68.5552,144.6848,14.684800000000001,17.247999999999998,64.0,73.6,148.784,72.80000000000001,611.2,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.8Pt7.2O9,580.8000000000001,1446.2448000000002,10.904000000000002,14.072,16.56,71.304,70.3576,146.5824,15.854400000000002,17.744,68.0,76.8,160.192,74.0,593.6,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr3.5Pt3.5O10,357.0,864.801,9.625,12.004999999999999,13.93,57.155,55.2545,121.618,9.779,13.79,45.5,56.0,100.24000000000001,60.55,581.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Cr1.4Pt5.6O10,470.4,1165.2984,9.562,12.235999999999999,14.349999999999998,61.081999999999994,59.9858,126.5992,12.8492,15.091999999999999,56.0,64.4,130.18599999999998,63.7,534.8,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
