compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Mn0.6Os2.4N2,197.4,489.4428,4.29,5.406,6.366,24.816,25.3644,50.04,2.64,6.21,17.4,23.4,58.698,29.172,215.88,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Mn0.3Os2.7N2,212.7,530.0214,4.305,5.478,6.423,25.143,25.7472,49.89,2.97,6.405,17.7,23.7,63.234,32.586,239.94,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Mn0.3Pt2.7N2,218.1,543.2244,4.089,5.262,6.234,26.79,26.5842,55.236,5.7456,6.621,25.8,29.1,60.156,25.566,196.74,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Fe0.3Pt2.7N2,218.4,543.4971,4.068,5.247,6.225,26.7,26.7249,55.5627,5.7945,6.705,26.1,29.4,60.2772,28.38,218.4,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co0.3Pt2.7N2,218.7,544.42296,4.05,5.235,6.219,26.58,26.7183,55.236,5.9436,6.72,26.4,29.7,60.585,30.48,224.4,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Pt3N2,234,585.27,4.08,5.31,6.27,27.3,27.06,55.68,6.384,6.84,27,30,64.35,28.2,216,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Cr0.3Ru2.7N2,126,288.4878,4.359,5.304,6.156,24.579,21.9048,50.1894,3.0348,6.438,20.1,23.4,35.556,40.17,165.9,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Mn0.3Ru2.7N2,126.3,289.3704,4.359,5.289,6.18,24.63,22.1049,50.457,2.835,6.405,20.4,23.7,35.64,37.986,140.04,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Fe0.3Ru2.7N2,126.6,289.6431,4.338,5.274,6.171,24.54,22.2456,50.7837,2.8839,6.489,20.7,24,35.7612,40.8,161.7,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co0.3Ru2.7N2,126.9,290.56896,4.32,5.262,6.165,24.42,22.239,50.457,3.033,6.504,21,24.3,36.069,42.9,167.7,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Ni0.3Ru2.7N2,127.2,290.499,4.314,5.253,6.078,24.387,22.1667,50.7837,3.183,6.513,21.3,24.6,36.0699,42,165,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Cr0.3Rh2.7N2,128.7,293.44365,4.251,5.169,5.832,24.579,22.1694,53.5374,3.2697,6.654,22.8,26.1,35.772,64.47,433.2,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Mn0.3Rh2.7N2,129,294.32625,4.251,5.154,5.856,24.63,22.3695,53.805,3.0699,6.621,23.1,26.4,35.856,62.286,407.34,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Fe0.3Rh2.7N2,129.3,294.59895,4.23,5.139,5.847,24.54,22.5102,54.1317,3.1188,6.705,23.4,26.7,35.9772,65.1,429,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co0.3Rh2.7N2,129.6,295.52481,4.212,5.127,5.841,24.42,22.5036,53.805,3.2679,6.72,23.7,27,36.285,67.2,435,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Ni0.6Ir2.4N2,201.6,496.548,4.128,5.214,5.826,24.45,26.472,50.6934,4.464,6.426,21.6,27.6,59.4858,58.8,414.6,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Fe0.6Ir2.4N2,200.4,494.8362,4.176,5.256,6.012,24.756,26.6298,50.6934,3.8658,6.378,20.4,26.4,58.8684,56.4,408,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co0.6Ir2.4N2,201,496.68792,4.14,5.232,6,24.516,26.6166,50.04,4.164,6.408,21,27,59.484,60.6,420,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Ni0.6Pt2.4N2,204,503.436,4.008,5.142,5.994,25.794,26.232,55.4454,5.8032,6.618,26.4,30,56.8218,30.96,227.4,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Ni0.6Os2.4N2,199.2,491.7,4.2,5.334,6.162,24.33,25.488,50.6934,3.336,6.426,19.2,25.2,59.5578,37.2,265.8,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co0.6Pt2.4N2,203.4,503.57592,4.02,5.16,6.168,25.86,26.3766,54.792,5.5032,6.6,25.8,29.4,56.82,32.76,232.8,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Fe0.6Pt2.4N2,202.8,501.7242,4.056,5.184,6.18,26.1,26.3898,55.4454,5.205,6.57,25.2,28.8,56.2044,28.56,220.8,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Mn0.6Pt2.4N2,202.2,501.1788,4.098,5.214,6.198,26.28,26.1084,54.792,5.1072,6.402,24.6,28.2,55.962,22.932,177.48,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Cr0.6Pt2.4N2,201.6,499.4136,4.098,5.244,6.15,26.178,25.7082,54.2568,5.5068,6.468,24,27.6,55.794,27.3,229.2,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Cr0.6Ir2.4N2,199.2,492.5256,4.218,5.316,5.982,24.834,25.9482,49.5048,4.1676,6.276,19.2,25.2,58.458,55.14,416.4,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Mn0.6Ir2.4N2,199.8,494.2908,4.218,5.286,6.03,24.936,26.3484,50.04,3.768,6.21,19.8,25.8,58.626,50.772,364.68,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co1.5Pt1.5N2,157.5,381.0348,3.93,4.935,6.015,23.7,25.3515,53.46,4.182,6.24,24,28.5,45.525,39.6,258,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Cr1.5Pt1.5N2,153,370.629,4.125,5.145,5.97,24.495,23.6805,52.122,4.191,5.91,19.5,24,42.96,25.95,249,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Fe1.5Pt1.5N2,156,376.4055,4.02,4.995,6.045,24.3,25.3845,55.0935,3.4365,6.165,22.5,27,43.986,29.1,228,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co0.6Ru2.4N2,121.8,277.92792,4.26,5.184,6.12,23.94,22.395,50.544,2.916,6.408,21,24.6,35.028,43.8,182.4,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Cr0.3Ir2.7N2,215.1,534.5928,4.224,5.358,6.021,25.227,26.6541,49.6224,4.4388,6.438,20.1,26.1,63.069,59.07,433.2,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Mn0.3Ir2.7N2,215.4,535.4754,4.224,5.343,6.045,25.278,26.8542,49.89,4.239,6.405,20.4,26.4,63.153,56.886,407.34,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Fe0.3Ir2.7N2,215.7,535.7481,4.203,5.328,6.036,25.188,26.9949,50.2167,4.2879,6.489,20.7,26.7,63.2742,59.7,429,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co0.3Ir2.7N2,216,536.67396,4.185,5.316,6.03,25.068,26.9883,49.89,4.437,6.504,21,27,63.582,61.8,435,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Ni0.3Ir2.7N2,216.3,536.604,4.179,5.307,5.943,25.035,26.916,50.2167,4.587,6.513,21.3,27.3,63.5829,60.9,432.3,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Cr0.3Pt2.7N2,217.8,542.3418,4.089,5.277,6.21,26.739,26.3841,54.9684,5.9454,6.654,25.5,28.8,60.072,27.75,222.6,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Ni0.3Pt2.7N2,219,544.353,4.044,5.226,6.132,26.547,26.646,55.5627,6.0936,6.729,26.7,30,60.5859,29.58,221.7,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Fe1.5Ir1.5N2,154.5,372.1005,4.095,5.04,5.94,23.46,25.5345,52.1235,2.5995,6.045,19.5,25.5,45.651,46.5,345,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co1.5Os1.5N2,154.5,373.6998,4.05,5.055,6.12,22.785,24.8865,50.49,2.64,6.12,19.5,25.5,47.235,43.5,282,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Ni0.6Ru2.4N2,122.4,277.788,4.248,5.166,5.946,23.874,22.2504,51.1974,3.216,6.426,21.6,25.2,35.0298,42,177,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Ir3N2,231,576.66,4.23,5.4,6.06,25.62,27.36,49.74,4.71,6.6,21,27,67.68,63,450,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Rh3N2,135,308.7165,4.26,5.19,5.85,24.9,22.377,54.09,3.411,6.84,24,27,37.35,69,450,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Ru3N2,132,303.21,4.38,5.34,6.21,24.9,22.083,50.37,3.15,6.6,21,24,37.11,42,153,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Cr0.6Rh2.4N2,122.4,278.1708,4.242,5.148,5.814,24.258,21.9618,52.9848,3.1284,6.468,21.6,25.2,34.194,59.94,416.4,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Mn0.6Rh2.4N2,123,279.936,4.242,5.118,5.862,24.36,22.362,53.52,2.7288,6.402,22.2,25.8,34.362,55.572,364.68,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Fe0.6Rh2.4N2,123.6,280.4814,4.2,5.088,5.844,24.18,22.6434,54.1734,2.8266,6.57,22.8,26.4,34.6044,61.2,408,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co0.6Rh2.4N2,124.2,282.33312,4.164,5.064,5.832,23.94,22.6302,53.52,3.1248,6.6,23.4,27,35.22,65.4,420,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Cr1.5Ir1.5N2,151.5,366.324,4.2,5.19,5.865,23.655,23.8305,49.152,3.354,5.79,16.5,22.5,44.625,43.35,366,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Co1.5Ir1.5N2,156,376.7298,4.005,4.98,5.91,22.86,25.5015,50.49,3.345,6.12,21,27,47.19,57,375,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.74
Mn1.5Pt1.5N2,154.5,375.042,4.125,5.07,6.09,24.75,24.681,53.46,3.192,5.745,21,25.5,43.38,15.03,119.7,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.75
Co1.5Cd1.5N2,112.5,256.9998,4.05,4.695,5.25,29.7,25.3125,50.982,0.99,5.355,25.5,31.5,26.325,46.5,295.5,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.75
Cr1.5Cd1.5N2,108,246.594,4.245,4.905,5.205,30.495,23.6415,49.644,0.999,5.025,21,27,23.76,32.85,286.5,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.75
Cr0.3Hf2.7N2,201.6,497.5218,5.142,6.114,6.291,38.889,20.4576,45.1404,0.1998,4.008,6.6,12.6,38.094,11.28,90.3,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.76
Co0.3Hf2.7N2,202.5,499.60296,5.103,6.072,6.3,38.73,20.7918,45.408,0.198,4.074,7.5,13.5,38.607,14.01,92.1,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.76
Co1.5Nb1.5N2,102,227.7594,4.35,5.25,5.985,26.355,21.96,47.07,2.328,5.22,16.5,21,26.205,35.55,231,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.76
Ni0.3Mo2.7N2,121.8,276.648,4.53,5.577,6.132,27.357,21.4404,49.1097,2.3595,6.405,15.9,19.2,30.4269,58.2,402.6,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.76
Cr0.3W2.7N2,207,511.9938,4.791,5.709,6.237,27.9,23.5761,52.4304,2.4003,6.87,12,18,54.132,56.37,487.2,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.76
Co0.3W2.7N2,207.9,514.07496,4.752,5.667,6.246,27.741,23.9103,52.698,2.3985,6.936,12.9,18.9,54.645,59.1,489,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.76
MoN,42,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5,6,10.28,20,139,7,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3,5,0.001251,100,0.77
Mn1.5Ag1.5N2,108,244.209,4.26,4.89,5.535,26.55,22.515,57.795,1.953,5.22,22.5,27,26.94,93.93,656.7,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.77
Ni1.5Cd1.5N2,114,256.65,4.02,4.65,4.815,29.535,24.951,52.6155,1.74,5.4,27,33,26.3295,42,282,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.77
Fe1.5Ag1.5N2,109.5,245.5725,4.155,4.815,5.49,26.1,23.2185,59.4285,2.1975,5.64,24,28.5,27.546,108,765,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.77
Ni1.5Hf1.5N2,150,355.785,4.485,5.355,5.625,30.285,21.6975,49.6335,1.74,4.815,15,21,33.3195,25.95,171,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.77
Cr0.6W2.4N2,192,472.4376,4.722,5.628,6.174,27.21,23.2122,52.0008,2.3556,6.66,12,18,50.514,52.74,464.4,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.77
Co0.6W2.4N2,193.8,476.59992,4.644,5.544,6.192,26.892,23.8806,52.536,2.352,6.792,13.8,19.8,51.54,58.2,468,14,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6,10,0.002502,100,0.77
Cr0.5Rh0.5N,34.5,77.45075,1.405,1.695,1.92,7.765,7.113,17.109,0.9015,1.97,6,7.5,9.82,15.45,122,7,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3,5,0.001251,100,0.77
Cd7O8,336,786.8,10.08,11.27,11.06,91.7,62.958,118.356,0,11.83,70,84,60.55,98,679,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,0.77
Cd5O7,240,562,7.2,8.05,7.9,65.5,44.97,84.54,0,8.45,50,60,43.25,70,485,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,0.77
Cd5O6,240,562,7.2,8.05,7.9,65.5,44.97,84.54,0,8.45,50,60,43.25,70,485,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,0.77
Cd5O8,240,562,7.2,8.05,7.9,65.5,44.97,84.54,0,8.45,50,60,43.25,70,485,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,0.77
Cd5O9,240,562,7.2,8.05,7.9,65.5,44.97,84.54,0,8.45,50,60,43.25,70,485,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Cd4O9,192,449.6,5.76,6.44,6.32,52.4,35.976,67.632,0,6.76,40,48,34.6,56,388,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Cd6O7,288,674.4,8.64,9.66,9.48,78.6,53.964,101.448,0,10.14,60,72,51.9,84,582,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,0.77
Cd4O7,192,449.6,5.76,6.44,6.32,52.4,35.976,67.632,0,6.76,40,48,34.6,56,388,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,0.77
Cd4O5,192,449.6,5.76,6.44,6.32,52.4,35.976,67.632,0,6.76,40,48,34.6,56,388,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,0.77
Zn7O9,210,457.59,8.54,9.94,9.73,64.4,65.758,125.748,0,11.55,70,84,49.98,119,840,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Zn5O6,150,326.85,6.1,7.1,6.95,46,46.97,89.82,0,8.25,50,60,35.7,85,600,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,0.77
Zn5O7,150,326.85,6.1,7.1,6.95,46,46.97,89.82,0,8.25,50,60,35.7,85,600,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,0.77
Zn5O8,150,326.85,6.1,7.1,6.95,46,46.97,89.82,0,8.25,50,60,35.7,85,600,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,0.77
Zn5O9,150,326.85,6.1,7.1,6.95,46,46.97,89.82,0,8.25,50,60,35.7,85,600,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Zn6O7,180,392.22,7.32,8.52,8.34,55.2,56.364,107.784,0,9.9,60,72,42.84,102,720,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,0.77
Zn7O8,210,457.59,8.54,9.94,9.73,64.4,65.758,125.748,0,11.55,70,84,49.98,119,840,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,0.77
Zn7O10,210,457.59,8.54,9.94,9.73,64.4,65.758,125.748,0,11.55,70,84,49.98,119,840,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Zn8O9,240,522.96,9.76,11.36,11.12,73.6,75.152,143.712,0,13.2,80,96,57.12,136,960,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Zn9O10,270,588.33,10.98,12.78,12.51,82.8,84.546,161.676,0,14.85,90,108,64.26,153,1080,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Cd7O9,336,786.8,10.08,11.27,11.06,91.7,62.958,118.356,0,11.83,70,84,60.55,98,679,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Mn1.2Hf4.8O7,375.6,922.6776,10.068,11.916,12.54,74.16,41.6808,92.112,0,8.1,15.6,27.6,72.852,16.584,119.76,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,0.77
Cd7O10,336,786.8,10.08,11.27,11.06,91.7,62.958,118.356,0,11.83,70,84,60.55,98,679,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Fe0.7Hf6.3O9,471.8,1163.5799,11.949,14.196,14.714,90.65,48.5296,106.7143,0.1141,9.471,16.8,30.8,89.3648,27.79,200.9,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Cd9O10,432,1011.6,12.96,14.49,14.22,117.9,80.946,152.172,0,15.21,90,108,77.85,126,873,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Mn1.8Zn7.2O10,261,569.5524,11.286,13.122,13.554,79.56,81.018,160.0848,0,14.67,81,99,64.854,123.516,878.04,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Mn0.9Zn8.1O10,265.5,578.9412,11.133,12.951,13.032,81.18,82.782,160.8804,0,14.76,85.5,103.5,64.557,138.258,979.02,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Mn4.0Zn4.0O9,220,481.232,10.44,12.12,13.44,66.4,67.312,140.176,0,12.8,60,76,58.44,70.48,511.2,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Mn1.6Zn6.4O9,232,506.2688,10.032,11.664,12.048,70.72,72.016,142.2976,0,13.04,72,88,57.648,109.792,780.48,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Mn0.8Zn7.2O9,236,514.6144,9.896,11.512,11.584,72.16,73.584,143.0048,0,13.12,76,92,57.384,122.896,870.24,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Mn3.5Zn3.5O10,192.5,421.078,9.135,10.605,11.76,58.1,58.898,122.654,0,11.2,52.5,66.5,51.135,61.67,447.3,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Mn4.5Zn4.5O10,247.5,541.386,11.745,13.635,15.12,74.7,75.726,157.698,0,14.4,67.5,85.5,65.745,79.29,575.1,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Mn1.4Zn5.6O10,203,442.9852,8.778,10.206,10.542,61.88,63.014,124.5104,0,11.41,63,77,50.442,96.068,682.92,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Mn3.5Zn3.5O9,192.5,421.078,9.135,10.605,11.76,58.1,58.898,122.654,0,11.2,52.5,66.5,51.135,61.67,447.3,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Mn1.4Zn5.6O9,203,442.9852,8.778,10.206,10.542,61.88,63.014,124.5104,0,11.41,63,77,50.442,96.068,682.92,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Mn0.7Zn6.3O9,206.5,450.2876,8.659,10.073,10.136,63.14,64.386,125.1292,0,11.48,66.5,80.5,50.211,107.534,761.46,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Mn3.5Zn3.5O8,192.5,421.078,9.135,10.605,11.76,58.1,58.898,122.654,0,11.2,52.5,66.5,51.135,61.67,447.3,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,0.77
Mn1.4Zn5.6O8,203,442.9852,8.778,10.206,10.542,61.88,63.014,124.5104,0,11.41,63,77,50.442,96.068,682.92,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,0.77
Mn0.7Zn6.3O8,206.5,450.2876,8.659,10.073,10.136,63.14,64.386,125.1292,0,11.48,66.5,80.5,50.211,107.534,761.46,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,0.77
Mn0.7Zn6.3O10,206.5,450.2876,8.659,10.073,10.136,63.14,64.386,125.1292,0,11.48,66.5,80.5,50.211,107.534,761.46,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Mn3.0Zn3.0O7,165,360.924,7.83,9.09,10.08,49.8,50.484,105.132,0,9.6,45,57,43.83,52.86,383.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,0.77
Fe0.5Zn4.5O6,148,322.0885,6.15,7.17,7.225,44.95,46.2245,89.9225,0.0815,8.34,48,58,36.067,81.5,580,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,0.77
Fe0.5Zn4.5O7,148,322.0885,6.15,7.17,7.225,44.95,46.2245,89.9225,0.0815,8.34,48,58,36.067,81.5,580,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,0.77
Fe0.7Zn6.3O10,207.2,450.9239,8.61,10.038,10.115,62.93,64.7143,125.8915,0.1141,11.676,67.2,81.2,50.4938,114.1,812,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,0.77
Fe0.8Zn7.2O9,236.8,515.3416,9.84,11.472,11.56,71.92,73.9592,143.876,0.1304,13.344,76.8,92.8,57.7072,130.4,928,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Fe1.4Zn5.6O9,204.4,444.2578,8.68,10.136,10.5,61.46,63.6706,126.035,0.2282,11.802,64.4,78.4,51.0076,109.2,784,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
Fe0.7Zn6.3O9,207.2,450.9239,8.61,10.038,10.115,62.93,64.7143,125.8915,0.1141,11.676,67.2,81.2,50.4938,114.1,812,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,0.77
